PlateName	Plate	Well	Content	compoundID_384	compoundID	mol.weight.Structure	Name	SecName	Class	Enzyme	Action	Selectivity	Description	GeneID	Selectivity_updated
P1	21	K11	sample	78929	78929	256,26342	3-Aminopropionitrile fumarate		Multi-Drug Resistance	Enzyme	Substrate	CYP450	Transformed to cyanide by cytochrome P450 in liver	78929	CYP450
P1	21	K12	sample	79009	79009	336,32839	8-(p-Sulfophenyl)theophylline		Adenosine		Antagonist	A1 > A2	Adenosine receptor antagonist with selectivity for A1 over A2	79009	adenosine receptor
P1	21	K13	sample	78930	78930	134,14152	1-Aminobenzotriazole	ABT; 1-Benzotriazolamine	Multi-Drug Resistance	Enzyme	Inhibitor	CYP450, chloroperoxidase	Cytochrome P450 and chloroperoxidase inhibitor	78930	CYP450
P1	21	K14	sample	79010	79010	260,13258	Arecaidine propargyl ester hydrobromide	APE	Cholinergic		Agonist	M2	Potent muscarinic acetylcholine receptor agonist exhibiting a slight selectivity for M2 receptors	79010	muscarinic acetylcholine receptor
P1	21	K15	sample	78931	78931	465,80119	Sandoz 58-035	3-[Decyldimethylsilyl]-N-[2-(4-methylphenyl)-1-phenethyl]propanamide	Lipid	Enzyme	Inhibitor	ACAT	Acyl-CoA:cholesterol acyltransferase (ACAT) inhibitor	78931	ACAT
P1	21	K16	sample	79011	79011	334,37521	Psora-4	5-(4-Phenylbutoxy)psoralen	K+ Channel		Inhibitor	Kv1.3	Potent Kv1.3 potassium channel inhibitor.	79011	K+-channel
P1	21	K17	sample	78932	78932	197,72867	Acetylthiocholine chloride		Cholinergic		Agonist	Nicotinic	Nicotinic acetylcholine receptor agonist; acetylcholinesterase substrate	78932	acetylcholine receptor
P1	21	K18	sample	79012	79012	127,14413	gamma-Acetylinic GABA	4-Amino-5-hexynoic acid	GABA	Enzyme	Inhibitor	GABA transaminase	GABA transaminase (GABA-T) inhibitor	79012	GABA transaminase
P1	21	K19	sample	78933	78933	345,46691	A-315456	N-[3-(cyclohexylidene(1H-imidazol-4-ylmethyl)phenyl]ethanesulfonamide	Adrenoceptor		Antagonist	alpha1D	Selective alpha 1D-adrenoceptor antagonist	78933	adrenoceptor
P1	21	K20	sample	79013	79013	228,25002	ATPA	(RS)-2-Amino-3-(3-hydroxy-5-tert-butylisoxazol-4-yl)propanoic acid	Glutamate		Agonist	Kainate	Selective kainate glutamate receptor agonist	79013	AMPA
P1	21	K21	sample	78934	78934	228,27167	Agmatine sulfate	(4-Aminobutyl)guanadine sulfate	Imidazoline		Agonist		Endogenous agonist at imidazoline receptors; may act as a neurotransmitter	78934	neurotransmitter
P1	21	K22	sample	79014	79014	433,72339	TBBz	4,5,6,7-Tetrabromobenzimidazole	Phosphorylation	Enzyme	Inhibitor	CK2	Cell-permeable casein kinase 2 (CK2) inhibitor.	79014	CaseinKinase
P1	21	K23	sample	ctrl_U0126	80091									ctrl U0126	MEK
P1	21	K24	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P1	21	L01	sample	ctrl_PD	79902									ctrl PD	MEK
P1	21	L02	sample	ctrl_RAPA										ctrl RAPA	mTOR
P1	21	L03	sample	79085	79085	356,2168	Benzamil hydrochloride	N-(Benzylamidino)-3,5-diamino-6-chloropyrazinecarboxamide hydrochloride	Ion Pump		Blocker	Na+/H+, Na+/Ca2+ Pump	Selective and potent blocker of Na+/H+ and Na+/Ca2+ channels	79085	Na+/K+ Pump
P1	21	L04	sample	79165	79165	422,364	CGP-74514A hydrochloride	N2-(cis-2-Aminocyclohexyl)-N6-(3-chlorophenyl)-9-ethyl-9H-purine-2,6-diamine hydrochloride; Compound 13	Phosphorylation	Enzyme	Inhibitor	Cdk1	Cdk1 inhibitor	79165	CDK
P1	21	L05	sample	79086	79086	307,10242	5-Bromo-2'-deoxyuridine	Br-dU; 5-Bromo-1-(2-deoxy-beta-D-ribofuranosyl)uracil	DNA Metabolism		Inhibitor		Thymidine analog; incorporated into DNA during S-phase of cell cycle	79086	T-analog
P1	21	L06	sample	79166	79166	236,27569	Carbamazepine	5H-Dibenz[b,f]azepine-5-carboxamide	Anticonvulsant				Analgesic; anticonvulsant	79166	NA
P1	21	L07	sample	79087	79087	392,47183	Betamethasone	9alpha-Fluoro-16beta-methylprednisolone	Hormone			Glucocorticoid	SAID (steroidal anti-inflammatory drug); glucocorticoid	79087	Glucocorticoid
P1	21	L08	sample	79167	79167	252,34322	Cimetidine	SKF-92334; Tagamet	Histamine		Antagonist	H2	H2 Histamine receptor antagonist; anti-ulcer agent	79167	Histamine receptor
P1	21	L09	sample	79088	79088	344,84165	Bestatin hydrochloride	N-[(2S,3R)-3-Amino-2-hydroxy-4-phenylbutyryl]-L-leucine hydrochloride	Biochemistry	Enzyme	Inhibitor	Aminopeptidase	Aminopeptidase inhibitor	79088	Aminopeptidase
P1	21	L10	sample	79168	79168	301,69124	2-Chloroadenosine	2-CADO	Adenosine		Agonist	A1 > A2	Adenosine receptor agonist with selectivity for A1 over A2	79168	adenosine receptor
P1	21	L11	sample	79089	79089	481,47809	Bromoacetyl alprenolol menthane		Adrenoceptor		Antagonist	beta	Alkylating beta adrenoceptor antagonist	79089	adrenoceptor
P1	21	L12	sample	79169	79169	465,80156	CL 316,243	Disodium 5-[(2R)-2-[[(2R)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]propyl]-1,3-benzodioxole-2,2-dicarboxylate	Adrenoceptor		Agonist	beta3	Beta3 adrenoceptor agonist; anti-obesity agent	79169	adrenoceptor
P1	21	L13	sample	79090	79090	455,19272	R(+)-6-Bromo-APB hydrobromide	R(+)-6-Bromo-7,8-dihydroxy-3-allyl-1-phenyl-2,3,4,5-tetrahydro-1H-3-benzazepine hydrobromide	Dopamine		Agonist	D1/D5	D1 Dopamine receptor agonist	79090	dopamine receptor
P1	21	L14	sample	79170	79170	515,87164	Chloroquine diphosphate		DNA		Intercalator	DNA	Antimalarial; anti-amoebic; anti-inflammatory; binds strongly to double-stranded DNA	79170	DNA_intercalation
P1	21	L15	sample	79091	79091	347,93235	Biperiden hydrochloride	1-(5-Bicyclo[2.2.1]hept-2-enyl)-1-phenyl-3-(1-piperidinyl)propan-1-ol hydrochloride	Cholinergic		Antagonist	muscarinic	Non-selective muscarinic acetylcholine receptor antagonist; antiparkinsonian	79091	acetylcholine receptor
P1	21	L16	sample	79171	79171	225,20358	Cystamine dihydrochloride	Decarboxycystine dihydrochloride	Glutamate	Enzyme	Inhibitor	Transglutaminase	Transglutaminase inhibitor; substrate analog	79171	Transglutaminase
P1	21	L17	sample	79092	79092	369,47049	Cilostazol	OPC 13013; OPC 21; Pletaal	Cyclic Nucleotides	Enzyme	Inhibitor	PDE III	Specific type III phosphodiesterase (PDE) inhibitor	79092	PDE
P1	21	L18	sample	79172	79172	183,1216	Chelidamic acid	4-Hydroxypyridine-2,6-dicarboxylic acid	Glutamate	Enzyme	Inhibitor	L-glutamic decarboxylase	L-glutamic decarboxylase inhibitor	79172	L-glutamic decarboxylase
P1	21	L19	sample	79093	79093	290,27523	(+)-Catechin Hydrate	(+)-Cyanidol-3	Cell Stress		Inhibitor	Antioxidant	Antioxidant; free radical scavenger	79093	Antioxidant
P1	21	L20	sample	79173	79173	313,06687	DSP-4 hydrochloride	N-(2-Chloroethyl)-N-ethyl-2-bromobenzylamine hydrochloride	Adrenoceptor		Neurotoxin		Adrenergic neurotoxin which induces acute and relatively selective degeneration of both central and peripheral noradrenergic terminals in the rat and mouse	79173	NA
P1	21	L21	sample	79094	79094	346,47085	Corticosterone	Kendall's Compound B; 4-Pregnene-11beta,21-diol-3,20-dione; Reichstein's Substance H	Hormone			Glucocorticoid	Glucocorticoid secreted by the adrenal cortex; activates both mineralcorticoid and glucocorticoid receptors	79094	Glucocorticoid
P1	21	L22	sample	79174	79174	247,25286	CPCCOEt	7-(Hydroxyimino)cyclopropa[b]chromen-1a-carboxylate ethyl ester	Glutamate		Antagonist	mGluR1	Selective non-competitive mGlu1 glutamate receptor antagonist	79174	glutamate receptor
P1	21	L23	sample	ctrl_U0126	80091									ctrl U0126	MEK
P1	21	L24	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P1	21	M01	sample	ctrl_PD	79902									ctrl PD	MEK
P1	21	M02	sample	ctrl_RAPA										ctrl RAPA	mTOR
P1	21	M03	sample	78935	78935	196,68151	Tryptamine hydrochloride	3-(2-Aminoethyl)indole hydrochloride	Serotonin		Ligand		Serotonin receptor ligand	78935	Serotonin
P1	21	M04	sample	79015	79015	115,13298	L-allylglycine	L-2-Amino-4-pentenoic acid	Biochemistry	Enzyme	Inhibitor	Glutamic acid decarboxylase	Glutamic acid decarboxylase inhibitor	79015	Glutamic acid decarboxylase
P1	21	M05	sample	78936	78936	270,31216	Arcaine sulfate	N,N'-1,4-Butanediylbis(guanidine) sulfate	Glutamate		Antagonist	NMDA-Polyamine	Potent competitive antagonist of the polyamine site on the NMDA glutmate receptor	78936	NMDA
P1	21	M06	sample	79016	79016	261,66669	Ancitabine hydrochloride	Cyclocytidine hydrochloride; Cyclo-C	DNA Metabolism		Inhibitor		Antineoplastic	79016	DNA Metabolism
P1	21	M07	sample	78937	78937	212,20976	4-Amino-1,8-naphthalimide		Apoptosis	Enzyme	Inhibitor	PARP	Poly(ADP-ribose) polymerase (PARP) inhibitor	78937	PARP
P1	21	M08	sample	79017	79017	596,85804	Astaxanthin	3,3'-Dihydroxy-beta,beta-carotene-4,4'-dione	Cell Stress		Inhibitor	Antioxidant	Potent antioxidant	79017	Antioxidant
P1	21	M09	sample	78938	78938	183,1018	(+-)-2-Amino-4-phosphonobutyric acid	(+-)-AP-4	Glutamate		Antagonist	NMDA	NMDA glutamate receptor antagonist	78938	NMDA
P1	21	M10	sample	79018	79018	648,20564	Lercanidipine hydrochloride hemihydrate		Calcium Channel		Antagonist	Cav1.2b	L-type (Cav1.2b) vascular calcium channel antagonist	79018	Ca2+-channel
P1	21	M11	sample	78939	78939	270,24395	Apigenin	4',5,7-Trihydroxyflavone	Cell Cycle		Inhibitor		Arrests cell cycle at G2/M phase	78939	cell cycle
P1	21	M12	sample	79019	79019	392,43675	1,3-Dipropyl-8-p-sulfophenylxanthine		Adenosine		Antagonist	A1 > A2	Adenosine receptor antagonist with slight selectivity for A1 over A2	79019	adenosine receptor
P1	21	M13	sample	78940	78940	161,15591	3-Amino-1-propanesulfonic acid sodium		GABA		Agonist	GABA-A	GABA-A receptor agonist	78940	GABA-A
P1	21	M14	sample	79020	79020	277,28497	Indirubin-3'-oxime		Phosphorylation	Enzyme	Inhibitor	CDK	Cyclin-dependent kinase inhibitor; ATP competitive; antiproliferative	79020	CDK
P1	21	M15	sample	78941	78941	169,07471	(+-)-2-Amino-3-phosphonopropionic acid	(+-)-AP-3	Glutamate		Antagonist	NMDA	NMDA glutamate receptor antagonist	78941	NMDA
P1	21	M16	sample	79021	79021	304,78194	SB 200646 hydrochloride	N-(1-Methyl-1H-indol-5-yl)-N'-3-pyridinyl-urea hydrochloride	Serotonin		Antagonist	5-HT2C/2B	5-HT 2C/2B serotonin receptor antagonist.	79021	serotonin receptor
P1	21	M17	sample	78942	78942	302,41727	4-Androsten-4-ol-3,17-dione	4-OH-A; 4-Hydroxy-4-androstene-3,17-dione	Hormone	Enzyme	Inhibitor	Aromatase	Aromatase inhibitor	78942	Aromatase
P1	21	M18	sample	79022	79022	399,41257	AB-MECA	N6-(4-Aminobenzyl)-9-[5-(methylcarbonyl)-beta-D-ribofuranosyl]adenine	Adenosine		Agonist	A3	High affinity A3 adenosine receptor agonist	79022	adenosine receptor
P1	21	M19	sample	78943	78943	377,49054	GR 46611	3-[3-(2-Dimethylaminoethyl)-1H-indol-5-yl]-N-(4-methoxybenzyl)acrylamide	Serotonin		Agonist	5-HT1D	5-HT1D serotonin receptor agonist.	78943	serotonin receptor
P1	21	M20	sample	79023	79023	785,05972	ARL 67156 trisodium salt	FPL 67156	P2 Receptor	Enzyme	Inhibitor	ecto-ATPase	ecto-ATPase inhibitor; prevents metabolism of P2 receptor agonists	79023	ecto-ATPase
P1	21	M21	sample	78944	78944	208,09182	4-Aminobenzamidine dihydrochloride		Biochemistry	Enzyme	Inhibitor	Trypsin	Trypsin inhibitor; competitive kallikrein inhibitor	78944	Trypsin
P1	21	M22	sample	79024	79024	317,18481	Bromoenol lactone	BEL; E-6-(Bromoethylene)tetrahydro-3-(1-naphthyl)-2H-pyran-2-one	Lipid	Enzyme	Inhibitor	PLA2	Calcium-independent phospholipase A2 inhibitor; magnesium-dependent phosphatidate phosphohydrolase inhibitor	79024	PLA2
P1	21	M23	sample	ctrl_U0126	80091									ctrl U0126	MEK
P1	21	M24	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P1	21	N01	sample	ctrl_PD	79902									ctrl PD	MEK
P1	21	N02	sample	ctrl_RAPA										ctrl RAPA	mTOR
P1	21	N03	sample	79095	79095	222,30826	L-Buthionine-sulfoximine		Multi-Drug Resistance	Enzyme	Inhibitor		Glutathione synthesis inhibitor	79095	Glutathione synthesis inhibitor
P1	21	N04	sample	79175	79175	416,94933	Cyproterone acetate	6-Chloro-1beta,2beta-dihydro-17-hydroxy-3'H-cyclopropa(1,2)-pregna-1,4,6-triene-3,20-dione acetate	Hormone		Antagonist	Androgen	Androgen antagonist; synthetic steroid	79175	Androgen
P1	21	N05	sample	79096	79096	403,01235	Bepridil hydrochloride		Ca2+ Channel		Blocker		Non-selective Ca2+ channel blocker which stimulates the binding of 1,4-dihydropyridine-based drugs to Ca2+ channels; anti-anginal	79096	Ca2+-channel
P1	21	N06	sample	79176	79176	217,2888	Captopril	(S)-1-(3-Mercapto-2-methyl-1-oxo-propyl)-L-proline	Neurotransmission	Enzyme	Inhibitor	ACE	Angiotensin-converting enzyme (ACE) inhibitor; antihypertensive	79176	ACE
P1	21	N07	sample	79097	79097	421,97449	Buspirone hydrochloride		Serotonin		Agonist	5-HT1A	5-HT1A Serotonin receptor agonist; non-benzodiazepine anxiolytic	79097	serotonin receptor
P1	21	N08	sample	79177	79177	311,85804	Cyclobenzaprine hydrochloride	5-(3-Dimethylaminopropylidene)dibenzo[a,e]cycloheptatriene hydrochloride	Serotonin		Antagonist	5-HT2	5-HT2 serotonin receptor antagonist	79177	serotonin receptor
P1	21	N09	sample	79098	79098	425,91911	Alfuzosin hydrochloride	Uroxatral hydrochloride, N-(3-((4-Amino-6,7-dimethoxy-2-quinazolinyl)methylamino)propyl)tetrahydro-2-furancarboxamide hydrochloride	Adrenoceptor		Blocker		alpha-adrenergic blocker used to treat benign prostatic hyperplasia (BPH)	79098	NA
P1	21	N10	sample	79178	79178	196,67874	Bethanechol chloride	Carbamyl-beta-methylcholine chloride	Cholinergic		Agonist	Muscarinic	Muscarinic acetylcholine receptor agonist; resistant to acetylcholinesterase and non-specific cholinesterases	79178	acetylcholine receptor
P1	21	N11	sample	79099	79099	397,92443	Benoxathian hydrochloride	2-[[[2-(2,6-Dimethoxyphenoxy)ethyl]-amino]-methyl]-1,4-benzoxanthian hydrochloride	Adrenoceptor		Antagonist	alpha1	Selective alpha1 adrenoceptor antagonist	79099	adrenoceptor
P1	21	N12	sample	79179	79179	256,69363	7-Chloro-4-hydroxy-2-phenyl-1,8-naphthyridine		Adenosine		Antagonist	A1	A1 adenosine receptor antagonist	79179	adenosine receptor
P1	21	N13	sample	79100	79100	335,94277	BTCP hydrochloride		Dopamine		Blocker	Reuptake	Selective blocker of dopamine reuptake	79100	dopamine
P1	21	N14	sample	79180	79180	242,70455	Clofibrate		Lipid	Enzyme	Modulator	Lipoprotein lipase	Antihyperlipoproteinemic; increases lipoprotein lipase activity, thus enhancing the rate of intravascular catabolism of ULDL to IDL and LDL	79180	Lipoprotein lipase
P1	21	N15	sample	79101	79101	304,21903	Chlorambucil	4-[Bis(2-chloroethyl)amino]benzenebutyric acid	DNA		Intercalator		DNA crosslinker; induces apoptosis	79101	Intercalator
P1	21	N16	sample	79181	79181	351,32253	Clomipramine hydrochloride	Anafranil hydrochloride; Chloripramine	Serotonin		Inhibitor	Reuptake	Serotonin reuptake inhibitor; antidepressant	79181	serotonin
P1	21	N17	sample	79102	79102	194,1945	Caffeine	1,3,7-Trimethylxanthine	Adenosine	Enzyme	Inhibitor	Phosphodiesterase	Phosphodiesterase inhibitor; central stimulant	79102	Phosphodiesterase
P1	21	N18	sample	79182	79182	335,36572	N6-Cyclopentyladenosine	CPA	Adenosine		Agonist	A1	Selective A1 adenosine receptor agonist	79182	adenosine receptor
P1	21	N19	sample	79103	79103	276,74371	Chlorpropamide		Hormone		Releaser	Insulin	Stimulates insulin release	79103	Insulin
P1	21	N20	sample	79183	79183	262,2239	Cinoxacin	1-Ethyl-1,4-dihydro-4-oxo[1,3]dioxolo[4,5-g]cinnoline-3-carboxylic acid	Antibiotic	Enzyme	Inhibitor		Quinolone antibacterial; enzyme inhibitor	79183	NA
P1	21	N21	sample	79104	79104	371,26354	Carboplatin	cis-Diammine(1,1-cyclobutanedicarboxylato) platinum	DNA		Intercalator		Antineoplastic	79104	Intercalator
P1	21	N22	sample	79184	79184	399,44765	Colchicine		Cytoskeleton and ECM		Inhibitor	Tubulin	Prevents tubulin polymerization	79184	Tubulin
P1	21	N23	sample	ctrl_U0126	80091									ctrl U0126	MEK
P1	21	N24	sample	neg_ctr_DMSO										neg ctr DMSO	NA
P1	21	O01	sample	no treatment										no treatment	NA
P1	21	O02	sample	no treatment										no treatment	NA
P1	21	O03	sample	78945	78945	179,15207	5-Fluoroindole-2-carboxylic acid		Glutamate		Antagonist	NMDA-Glycine	Competitive inhibitor of potentiation by glycine at the NMDA glutamate receptor	78945	NMDA
P1	21	O04	sample	79025	79025	202,6857	ABT-418 hydrochloride	3-Methyl-5-[(2S)-1-methyl-2-pyrrolidinyl]isoxazole hydrochloride	Cholinergic		Agonist	nicotinic	Neuronal nicotinic acetylcholine receptor agonist with cognition enhancing and anxiolytic activities	79025	acetylcholine receptor
P1	21	O05	sample	78946	78946	137,56686	1-Aminocyclopropanecarboxylic acid hydrochloride	ACPC	Glutamate		Agonist	NMDA-Glycine	NMDA glutamate receptor agonist acting at the glycine site	78946	NMDA
P1	21	O06	sample	79026	79026	285,81703	Alprenolol hydrochloride		Adrenoceptor		Antagonist	beta	beta Adrenoceptor antagonist	79026	adrenoceptor
P1	21	O07	sample	78947	78947	608,69475	Reserpine	Methyl reserpate; 3,4,5-Trimethoxybenzoic acid ester	Serotonin		Inhibitor	Uptake	Inhibits vesicular catecholine and serotonin uptake.	78947	Serotonin
P1	21	O08	sample	79027	79027	272,69303	N-(4-Amino-2-chlorophenyl)phthalimide		Anticonvulsant				Potent anticonvulsant	79027	NA
P1	21	O09	sample	78948	78948	361,52915	N-arachidonylglycine	NAGly	Cannabinoid	Enzyme	Inhibitor	FAAH	Arachidonyl amino acid which inhibits pain; inhibits the hydrolytic activity of fatty acid amide hydrolase (FAAH) on anandamide	78948	FAAH
P1	21	O10	sample	79028	79028	429,92885	Amsacrine hydrochloride	m-AMSA hydrochloride	DNA Repair	Enzyme	Inhibitor	TopoII	DNA topoisomerase II inhibitor	79028	Topo II
P1	21	O11	sample	78949	78949	397,99289	(+)-Butaclamol hydrochloride		Dopamine		Antagonist		Dopamine receptor antagonist	78949	dopamine receptor
P1	21	O12	sample	79029	79029	641,20453	2-Methylthioadenosine triphosphate tetrasodium	2-Methylthio ATP tetrasodium	P2 Receptor		Agonist	P2Y	P2Y receptor agonist	79029	P2 receptor
P1	21	O13	sample	78950	78950	303,79151	Apomorphine hydrochloride hemihydrate	10,11-Dihydroxyaporphine hydrochloride hemihydrate	Dopamine		Agonist		Non-selective dopamine receptor agonist	78950	dopamine receptor
P1	21	O14	sample	79030	79030	266,34304	S(-)-Atenolol		Adrenoceptor		Antagonist	beta1	beta1 adrenoceptor antagonist	79030	adrenoceptor
P1	21	O15	sample	78951	78951	174,20408	L-Arginine		Nitric Oxide		Precursor		Nitric oxide precursor	78951	NO
P1	21	O16	sample	79031	79031	305,28656	AS-252424	5-[[5-(4-Fluoro-2-hydroxyphenyl)-2-furanyl]methylene]-2,4-thiazolidinedione	Phosphorylation	Enzyme	Inhibitor	PI3Kgamma	A potent and selective phosphoinositide 3-kinase PI3Kgamma inhibitor.	79031	PI3K
P1	21	O17	sample	78952	78952	281,01322	2-(2-Aminoethyl)isothiourea dihydrobromide	AET; S-(2-Aminoethyl)isothiouronium dihydrobromide	Nitric Oxide	Enzyme	Inhibitor	NOS	Inhibits constitutive and inducible nitric oxide synthase (NOS)	78952	NOS
P1	21	O18	sample	79032	79032	214,18492	Alloxazine	Isoalloxazine	Adenosine		Antagonist	A2b	Selective A2b adenosine receptor antagonist	79032	adenosine receptor
P1	21	O19	sample	78953	78953	265,71729	2-Hydroxysaclofen	(+-)-3-Amino-2-(4-chlorophenyl)-2-hydroxy-propylsulfonic acid	GABA		Antagonist	GABA-B	GABA-B receptor antagonist	78953	GABA-B
P1	21	O20	sample	79033	79033	408,92643	Beclomethasone	9alpha-Chloro-16beta-methyl-1,4-pregnadiene-11beta,17alpha,21-triol-3,20-dione	Hormone			Glucocorticoid	Anti-inflammatory glucocorticoid	79033	Glucocorticoid
P1	21	O21	sample	78954	78954	139,09185	3-Aminopropylphosphonic acid		GABA		Agonist	GABA-B	GABA-B receptor agonist	78954	GABA-B
P1	21	O22	sample	79034	79034	121,13994	Benzamide	Benzoylamide	Apoptosis	Enzyme	Inhibitor	PARS	Inhibitor of Poly(ADP-ribose) synthetase which is activated by nitric oxide; neuroprotective agent	79034	PARS
P1	21	O23	sample	no treatment										no treatment	NA
P1	21	O24	sample	no treatment										no treatment	NA
P1	21	P01	sample	no treatment										no treatment	NA
P1	21	P02	sample	no treatment										no treatment	NA
P1	21	P03	sample	79105	79105	222,30826	DL-Buthionine-[S,R]-sulfoximine		Multi-Drug Resistance	Enzyme	Inhibitor		Glutathione synthesis inhibitor	79105	Glutathione synthesis inhibitor
P1	21	P04	sample	79185	79185	250,12661	DL-p-Chlorophenylalanine methyl ester hydrochloride		Neurotransmission	Enzyme	Inhibitor	Tryptophan hydroxylase	Tryptophan hydroxylase inhibitor	79185	Tryptophan hydroxylase
P1	21	P05	sample	79106	79106	435,32131	(+)-Brompheniramine maleate	Dexbrompheniramine maleate	Histamine		Antagonist	H1	H1 Histamine receptor antagonist	79106	Histamine receptor
P1	21	P06	sample	79186	79186	339,87144	CNS-1102	N-(3-Ethylphenyl)-N-methyl-Nê-1-naphthalenylguanidine monohydrochloride; Cerestat; Aptiganel hydrochloride	Glutamate		Antagonist	NMDA	Noncompetitive NMDA glutamate receptor antagonist.	79186	NMDA
P1	21	P07	sample	79107	79107	293,70912	Benserazide hydrochloride	DL-Serine, 2-[(2,3,4-trihydroxyphenyl)methyl]hydrazide hydrochloride	Biochemistry	Enzyme	Inhibitor	Decarboxylase	Peripheral decarboxylase inhibitor	79107	Decarboxylase
